categoria,marca,modelo_2025,modelo_2026,valor_2025,valor_2024,valor_2023
CAMIONETAS,FIAT,UNO WAY EASY 1.4 MT,UNO WAY EASY 1.4 MT,"38,020","34,220","30,420"
CAMIONETAS,FIAT,UNO WAY PLUS 1.4 MT,UNO WAY PLUS 1.4 MT,"46,440","41,800","37,150"
CAMIONETAS,FIAT,UNO WAY POP 1.4 MT,UNO WAY POP 1.4 MT,"37,990","34,190","30,390"
CAMIONETAS,FIAT,UNO WAY STILE 1.4 MT,UNO WAY STILE 1.4 MT,"44,180","39,760","35,340"
CAMIONETAS,FIAT,OTROS MODELOS TRACCION SIMPLE,OTROS MODELOS TRACCION SIMPLE,"63,230","56,910","50,580"
CAMIONETAS,FIAT,OTROS MODELOS TRACCION DOBLE,OTROS MODELOS TRACCION DOBLE,"83,460","75,110","66,770"
CAMIONETAS,FIAT,OTROS MODELOS,OTROS MODELOS,"52,370","47,130","41,900"
CAMIONETAS,FODAY,NHQ1027A3 PICK UP DOBLE CABINA,NHQ1027A3 PICK UP DOBLE CABINA,"40,920","36,830","32,740"
CAMIONETAS,FODAY,OTROS MODELOS,OTROS MODELOS,"40,920","36,830","32,740"
CAMIONETAS,FORD,133 F-150,133 F-150,"153,120","137,810","122,500"
CAMIONETAS,FORD,BRONCO BIG BEND,BRONCO BIG BEND,"113,470","102,120","90,780"
CAMIONETAS,FORD,BRONCO SPORT BID BEND AT 4X4,BRONCO SPORT BID BEND AT 4X4,"120,100","108,090","96,080"
CAMIONETAS,FORD,BRONCO SPORT BIG BEND 4X4,BRONCO SPORT BIG BEND 4X4,"111,050","99,950","88,840"
CAMIONETAS,FORD,BRONCO SPORT WILDTRACK,BRONCO SPORT WILDTRACK,"154,260","138,830","123,410"
CAMIONETAS,FORD,BRONCO SPORT WILDTRACK 4X4 AT,BRONCO SPORT WILDTRACK 4X4 AT,"131,320","118,190","105,060"
CAMIONETAS,FORD,BRONCO WILDTRACK,BRONCO WILDTRACK,"286,240","257,620","228,990"
CAMIONETAS,FORD,BRONCO WILDTRACK SASQUATCH,BRONCO WILDTRACK SASQUATCH,"286,240","257,620","228,990"
CAMIONETAS,FORD,E-350 ECONOLINE,E-350 ECONOLINE,"139,160","125,240","111,330"
CAMIONETAS,FORD,ECOSPORT,ECOSPORT,"49,080","44,170","39,260"
CAMIONETAS,FORD,ECOSPORT 1.6,ECOSPORT 1.6,"55,660","50,090","44,530"
CAMIONETAS,FORD,ECOSPORT 1.6 XLT 4X2,ECOSPORT 1.6 XLT 4X2,"61,880","55,690","49,500"
CAMIONETAS,FORD,ECOSPORT 4WD 2.0,ECOSPORT 4WD 2.0,"74,610","67,150","59,690"
CAMIONETAS,FORD,ECOSPORT FREESTYLE,ECOSPORT FREESTYLE,"59,880","53,890","47,900"
CAMIONETAS,FORD,ECOSPORT FREESTYLE 1.5 MT,ECOSPORT FREESTYLE 1.5 MT,"45,850","41,270","36,680"
CAMIONETAS,FORD,ECOSPORT FREESTYLE 1.6,ECOSPORT FREESTYLE 1.6,"55,630","50,070","44,500"
CAMIONETAS,FORD,ECOSPORT FREESTYLE 4X2 MT,ECOSPORT FREESTYLE 4X2 MT,"59,880","53,890","47,900"
CAMIONETAS,FORD,ECOSPORT S 1.5 MT,ECOSPORT S 1.5 MT,"49,080","44,170","39,260"
CAMIONETAS,FORD,ECOSPORT S 4X2 MT,ECOSPORT S 4X2 MT,"51,460","46,310","41,170"
CAMIONETAS,FORD,ECOSPORT SE,ECOSPORT SE,"54,320","48,890","43,460"
CAMIONETAS,FORD,ECOSPORT SE 1.5 AT,ECOSPORT SE 1.5 AT,"46,890","42,200","37,510"
CAMIONETAS,FORD,ECOSPORT SE 1.5 MT,ECOSPORT SE 1.5 MT,"52,380","47,140","41,900"
CAMIONETAS,FORD,ECOSPORT SE 1.6,ECOSPORT SE 1.6,"52,370","47,130","41,900"
CAMIONETAS,FORD,ECOSPORT SE 4X2 AT,ECOSPORT SE 4X2 AT,"59,200","53,280","47,360"
CAMIONETAS,FORD,ECOSPORT SE 4X2 MT,ECOSPORT SE 4X2 MT,"54,820","49,340","43,860"
CAMIONETAS,FORD,ECOSPORT STORM,ECOSPORT STORM,"80,190","72,170","64,150"
CAMIONETAS,FORD,ECOSPORT STORM 4WD,ECOSPORT STORM 4WD,"78,550","70,700","62,840"
CAMIONETAS,FORD,ECOSPORT TITANIUM,ECOSPORT TITANIUM,"69,410","62,470","55,530"
CAMIONETAS,FORD,ECOSPORT TITANIUM 1.5 MT,ECOSPORT TITANIUM 1.5 MT,"67,080","60,370","53,660"
CAMIONETAS,FORD,ECOSPORT TITANIUM 1.6,ECOSPORT TITANIUM 1.6,"60,540","54,490","48,430"
CAMIONETAS,FORD,ECOSPORT TITANIUM 2.0 AT,ECOSPORT TITANIUM 2.0 AT,"72,000","64,800","57,600"
CAMIONETAS,FORD,ECOSPORT TITANIUM 2.0 MT,ECOSPORT TITANIUM 2.0 MT,"72,000","64,800","57,600"
CAMIONETAS,FORD,ECOSPORT TITANIUM 4X2 AT,ECOSPORT TITANIUM 4X2 AT,"76,110","68,500","60,890"
CAMIONETAS,FORD,ECOSPORT TITANIUM 4X2 MT,ECOSPORT TITANIUM 4X2 MT,"67,320","60,590","53,860"
CAMIONETAS,FORD,ECOSPORT TREND AT 4X2,ECOSPORT TREND AT 4X2,"69,340","62,410","55,470"
CAMIONETAS,FORD,ECOSPORT TREND MT 4X2,ECOSPORT TREND MT 4X2,"60,960","54,860","48,770"
CAMIONETAS,FORD,ECOSPORT XLS 1.6,ECOSPORT XLS 1.6,"65,450","58,910","52,360"
CAMIONETAS,FORD,ECOSPORT XLS 4X2 1.6,ECOSPORT XLS 4X2 1.6,"58,610","52,750","46,890"
CAMIONETAS,FORD,ECOSPORT XLT 1.6,ECOSPORT XLT 1.6,"65,150","58,640","52,120"
CAMIONETAS,FORD,ECOSPORT XLT 4X2 2.0,ECOSPORT XLT 4X2 2.0,"70,400","63,360","56,320"
CAMIONETAS,FORD,ECOSPORT XLT 4X4,ECOSPORT XLT 4X4,"84,800","76,320","67,840"
CAMIONETAS,FORD,ECOSPORT XLT 4X4 2.0,ECOSPORT XLT 4X4 2.0,"84,800","76,320","67,840"
CAMIONETAS,FORD,EDGE,EDGE,"107,740","96,970","86,190"
CAMIONETAS,FORD,EDGE SEL 4WD 3.5,EDGE SEL 4WD 3.5,"171,580","154,420","137,260"
CAMIONETAS,FORD,EDGE SEL 4X2 2.0L ECOBOOST,EDGE SEL 4X2 2.0L ECOBOOST,"111,290","100,160","89,030"
CAMIONETAS,FORD,EDGE SEL 4X2 AT,EDGE SEL 4X2 AT,"102,730","92,460","82,180"
CAMIONETAS,FORD,EDGE SEL 4X2 MT,EDGE SEL 4X2 MT,"119,160","107,240","95,330"
CAMIONETAS,FORD,EDGE SEL 4X4 2.0L ECOBOOST,EDGE SEL 4X4 2.0L ECOBOOST,"127,670","114,900","102,140"
CAMIONETAS,FORD,EDGE SEL FWD 3.5,EDGE SEL FWD 3.5,"150,280","135,250","120,220"
CAMIONETAS,FORD,EDGE TITANIUM,EDGE TITANIUM,"102,560","92,300","82,050"
CAMIONETAS,FORD,EDGE TITANIUM 4X4 AT,EDGE TITANIUM 4X4 AT,"131,310","118,180","105,050"
CAMIONETAS,FORD,EDGLE SPORT 3.7 4WD,EDGLE SPORT 3.7 4WD,"206,250","185,630","165,000"
CAMIONETAS,FORD,ESCAPE 2.3 XLS MEC.4X2,ESCAPE 2.3 XLS MEC.4X2,"101,470","91,320","81,180"
CAMIONETAS,FORD,ESCAPE 3.0 XLT AUT. 4X4,ESCAPE 3.0 XLT AUT. 4X4,"122,760","110,480","98,210"
CAMIONETAS,FORD,ESCAPE HIBRIDA PLATINUM,ESCAPE HIBRIDA PLATINUM,"158,260","142,430","126,610"
CAMIONETAS,FORD,ESCAPE HIBRIDA ST LINE,ESCAPE HIBRIDA ST LINE,"141,420","127,280","113,140"
CAMIONETAS,FORD,ESCAPE HYBRID,ESCAPE HYBRID,"143,030","128,730","114,420"
CAMIONETAS,FORD,ESCAPE PLATINUM,ESCAPE PLATINUM,"121,250","109,130","97,000"
CAMIONETAS,FORD,ESCAPE PLATINUM FHEV,ESCAPE PLATINUM FHEV,"158,260","142,430","126,610"
CAMIONETAS,FORD,ESCAPE PLATINUM FHEV AWD,ESCAPE PLATINUM FHEV AWD,"154,890","139,400","123,910"
CAMIONETAS,FORD,ESCAPE S,ESCAPE S,"81,170","73,050","64,940"
CAMIONETAS,FORD,ESCAPE S 2.5L,ESCAPE S 2.5L,"72,040","64,840","57,630"
CAMIONETAS,FORD,ESCAPE S 2.5L 4X2 AT,ESCAPE S 2.5L 4X2 AT,"86,740","78,070","69,390"
CAMIONETAS,FORD,ESCAPE SE,ESCAPE SE,"87,720","78,950","70,180"
CAMIONETAS,FORD,ESCAPE SE 1.6 ECOBOST 4WD,ESCAPE SE 1.6 ECOBOST 4WD,"116,210","104,590","92,970"
CAMIONETAS,FORD,ESCAPE SE 1.6 ECOBOST FWD,ESCAPE SE 1.6 ECOBOST FWD,"108,030","97,230","86,420"
CAMIONETAS,FORD,ESCAPE SE 2.0L 4X2,ESCAPE SE 2.0L 4X2,"86,010","77,410","68,810"
CAMIONETAS,FORD,ESCAPE SE 2.0L 4X4,ESCAPE SE 2.0L 4X4,"72,040","64,840","57,630"
CAMIONETAS,FORD,ESCAPE SE 4X2,ESCAPE SE 4X2,"85,130","76,620","68,100"
CAMIONETAS,FORD,ESCAPE SE 4X2 2.0L ECOBOOST,ESCAPE SE 4X2 2.0L ECOBOOST,"94,930","85,440","75,940"
CAMIONETAS,FORD,ESCAPE SE 4X2 2.0L TURBO,ESCAPE SE 4X2 2.0L TURBO,"91,640","82,480","73,310"
CAMIONETAS,FORD,ESCAPE SE 4X4 2.0L ECOBOOST,ESCAPE SE 4X4 2.0L ECOBOOST,"104,740","94,270","83,790"
CAMIONETAS,FORD,ESCAPE SE 4X4 AT,ESCAPE SE 4X4 AT,"83,800","75,420","67,040"
CAMIONETAS,FORD,ESCAPE SEL 1.6 ECOBOST 4WD,ESCAPE SEL 1.6 ECOBOST 4WD,"144,040","129,640","115,230"
CAMIONETAS,FORD,ESCAPE SEL 1.6 ECOBOST FWD,ESCAPE SEL 1.6 ECOBOST FWD,"112,270","101,040","89,820"
CAMIONETAS,FORD,ESCAPE SEL 2.0L ECOBOST 4X4,ESCAPE SEL 2.0L ECOBOST 4X4,"106,370","95,730","85,100"
CAMIONETAS,FORD,ESCAPE SEL 4WD,ESCAPE SEL 4WD,"101,470","91,320","81,180"
CAMIONETAS,FORD,ESCAPE SEL 4X4 AT,ESCAPE SEL 4X4 AT,"93,310","83,980","74,650"
CAMIONETAS,FORD,ESCAPE SEL FWD,ESCAPE SEL FWD,"127,670","114,900","102,140"
CAMIONETAS,FORD,ESCAPE ST LINE FHEV,ESCAPE ST LINE FHEV,"127,950","115,160","102,360"
CAMIONETAS,FORD,ESCAPE TITANIUM 2.0 ECOBOST 4WD,ESCAPE TITANIUM 2.0 ECOBOST 4WD,"151,240","136,120","120,990"
CAMIONETAS,FORD,ESCAPE TITANIUM 4WD,ESCAPE TITANIUM 4WD,"93,070","83,760","74,460"
CAMIONETAS,FORD,ESCAPE TITANIUM AT 4X4,ESCAPE TITANIUM AT 4X4,"125,870","113,280","100,700"
CAMIONETAS,FORD,ESCAPE TITANIUM AWD,ESCAPE TITANIUM AWD,"138,050","124,250","110,440"
CAMIONETAS,FORD,ESCAPE TITANIUM AWD 2.0,ESCAPE TITANIUM AWD 2.0,"144,670","130,200","115,740"
CAMIONETAS,FORD,ESCAPE TITANIUM AWD 2021,ESCAPE TITANIUM AWD 2021,"127,510","114,760","102,010"
CAMIONETAS,FORD,ESCAPE TITANIUM FHEV 4X4 AT,ESCAPE TITANIUM FHEV 4X4 AT,"149,850","134,870","119,880"
CAMIONETAS,FORD,ESCAPE TREND 4X2 AT,ESCAPE TREND 4X2 AT,"91,510","82,360","73,210"
CAMIONETAS,FORD,ESCAPE TREND FWD,ESCAPE TREND FWD,"114,390","102,950","91,510"
CAMIONETAS,FORD,ESCAPE TREND FWD 2021,ESCAPE TREND FWD 2021,"92,510","83,260","74,010"
CAMIONETAS,FORD,ESCAPE XLS 2.0L 4X4,ESCAPE XLS 2.0L 4X4,"94,620","85,160","75,700"
CAMIONETAS,FORD,ESCAPE XLS 2.3,ESCAPE XLS 2.3,"106,410","95,770","85,130"
CAMIONETAS,FORD,ESCAPE XLS 2WD 2.5,ESCAPE XLS 2WD 2.5,"101,170","91,050","80,940"
CAMIONETAS,FORD,ESCAPE XLS 4WD 2.5,ESCAPE XLS 4WD 2.5,"107,720","96,950","86,180"
CAMIONETAS,FORD,ESCAPE XLS 4X4 2.3 AUT.,ESCAPE XLS 4X4 2.3 AUT.,"114,570","103,110","91,660"
CAMIONETAS,FORD,ESCAPE XLS 4X4 3.0L,ESCAPE XLS 4X4 3.0L,"116,240","104,620","92,990"
CAMIONETAS,FORD,ESCAPE XLT 3.0 AUT.,ESCAPE XLT 3.0 AUT.,"116,240","104,620","92,990"
CAMIONETAS,FORD,ESCAPE XLT 3.0I PREMIUM V6 AUT.,ESCAPE XLT 3.0I PREMIUM V6 AUT.,"116,240","104,620","92,990"
CAMIONETAS,FORD,ESCAPE XLT FWD 2.5,ESCAPE XLT FWD 2.5,"114,260","102,830","91,410"
CAMIONETAS,FORD,EXPEDITION,EXPEDITION,"252,560","227,300","202,050"
CAMIONETAS,FORD,EXPEDITION 5.4,EXPEDITION 5.4,"203,000","182,700","162,400"
CAMIONETAS,FORD,EXPEDITION EDDIE BAUER 4X4 5.4 AUT.,EXPEDITION EDDIE BAUER 4X4 5.4 AUT.,"163,390","147,050","130,710"
CAMIONETAS,FORD,EXPEDITION LIMITED,EXPEDITION LIMITED,"163,710","147,340","130,970"
CAMIONETAS,FORD,EXPEDITION LIMITED 2020,EXPEDITION LIMITED 2020,"163,710","147,340","130,970"
CAMIONETAS,FORD,EXPEDITION LIMITED 3.5L ECOBOOST,EXPEDITION LIMITED 3.5L ECOBOOST,"238,850","214,970","191,080"
CAMIONETAS,FORD,EXPEDITION LIMITED 4WD,EXPEDITION LIMITED 4WD,"183,320","164,990","146,660"
CAMIONETAS,FORD,EXPEDITION LIMITED 4X4 AT,EXPEDITION LIMITED 4X4 AT,"233,890","210,500","187,110"
CAMIONETAS,FORD,EXPEDITION LIMITED 5.4L AUT.,EXPEDITION LIMITED 5.4L AUT.,"202,680","182,410","162,140"
CAMIONETAS,FORD,EXPEDITION XLT - D,EXPEDITION XLT - D,"205,970","185,370","164,780"
CAMIONETAS,FORD,EXPEDITION XLT 4X4,EXPEDITION XLT 4X4,"147,340","132,610","117,870"
CAMIONETAS,FORD,EXPLORER,EXPLORER,"144,040","129,640","115,230"
CAMIONETAS,FORD,EXPLORER 3.5 4WD,EXPLORER 3.5 4WD,"154,520","139,070","123,620"
CAMIONETAS,FORD,EXPLORER 3.5 FWD,EXPLORER 3.5 FWD,"156,820","141,140","125,460"
CAMIONETAS,FORD,EXPLORER 3.5L,EXPLORER 3.5L,"137,500","123,750","110,000"
CAMIONETAS,FORD,EXPLORER 4.0 XLT 4X4 AUT.,EXPLORER 4.0 XLT 4X4 AUT.,"120,820","108,740","96,660"
CAMIONETAS,FORD,EXPLORER 4X4 2.3L LIMITED,EXPLORER 4X4 2.3L LIMITED,"189,580","170,620","151,660"
CAMIONETAS,FORD,,EXPLORER 4X4 AT PLATINUM,"182,480","164,230","145,980"
CAMIONETAS,FORD,EXPLORER ACTIVE 4X2,EXPLORER ACTIVE 4X2,"175,100","157,590","140,080"
CAMIONETAS,FORD,EXPLORER ACTIVE 4X4,EXPLORER ACTIVE 4X4,"202,040","181,840","161,630"
CAMIONETAS,FORD,EXPLORER AT 4X4 LIMITED,EXPLORER AT 4X4 LIMITED,"184,510","166,060","147,610"
CAMIONETAS,FORD,EXPLORER ECOBOOST 4X2 2.3,EXPLORER ECOBOOST 4X2 2.3,"147,310","132,580","117,850"
CAMIONETAS,FORD,EXPLORER EDDIE BAUER 4X4 4.6 AUT.,EXPLORER EDDIE BAUER 4X4 4.6 AUT.,"143,730","129,360","114,980"
CAMIONETAS,FORD,EXPLORER LIMITED,EXPLORER LIMITED,"184,120","165,710","147,300"
CAMIONETAS,FORD,EXPLORER LIMITED 3.5L 4X4,EXPLORER LIMITED 3.5L 4X4,"164,660","148,190","131,730"
CAMIONETAS,FORD,EXPLORER LIMITED 4WD 3.5,EXPLORER LIMITED 4WD 3.5,"164,660","148,190","131,730"
CAMIONETAS,FORD,EXPLORER LIMITED 4X4,EXPLORER LIMITED 4X4,"128,670","115,800","102,940"
CAMIONETAS,FORD,EXPLORER LTD 3.5 4X4 17/17,EXPLORER LTD 3.5 4X4 17/17,"168,620","151,760","134,900"
CAMIONETAS,FORD,EXPLORER PLATINUM,EXPLORER PLATINUM,"222,250","200,030","177,800"
CAMIONETAS,FORD,EXPLORER SPORT 4X4,EXPLORER SPORT 4X4,"133,920","120,530","107,140"
CAMIONETAS,FORD,EXPLORER SPORT TRAC AUT.,EXPLORER SPORT TRAC AUT.,"152,260","137,030","121,810"
CAMIONETAS,FORD,EXPLORER ST AT 4X4,EXPLORER ST AT 4X4,"254,250","228,830","203,400"
CAMIONETAS,FORD,EXPLORER XL AUT.,EXPLORER XL AUT.,"180,680","162,610","144,540"
CAMIONETAS,FORD,EXPLORER XL MEC.,EXPLORER XL MEC.,"118,540","106,690","94,830"
CAMIONETAS,FORD,EXPLORER XLT,EXPLORER XLT,"114,070","102,660","91,260"
CAMIONETAS,FORD,EXPLORER XLT 2.3L 4X2,EXPLORER XLT 2.3L 4X2,"172,300","155,070","137,840"
CAMIONETAS,FORD,EXPLORER XLT 2.3L 4X4,EXPLORER XLT 2.3L 4X4,"202,130","181,920","161,700"
CAMIONETAS,FORD,EXPLORER XLT 2WD 3.5,EXPLORER XLT 2WD 3.5,"112,710","101,440","90,170"
CAMIONETAS,FORD,EXPLORER XLT 3.5 FWD,EXPLORER XLT 3.5 FWD,"136,870","123,180","109,500"
CAMIONETAS,FORD,EXPLORER XLT 3.5L 4X2,EXPLORER XLT 3.5L 4X2,"112,710","101,440","90,170"
CAMIONETAS,FORD,EXPLORER XLT 4WD 3.5,EXPLORER XLT 4WD 3.5,"137,530","123,780","110,020"
CAMIONETAS,FORD,EXPLORER XLT 4X2 AT,EXPLORER XLT 4X2 AT,"163,180","146,860","130,540"
CAMIONETAS,FORD,EXPLORER XLT 4X4 AUT.,EXPLORER XLT 4X4 AUT.,"168,400","151,560","134,720"
CAMIONETAS,FORD,EXPLORER XLT 4X4 MEC.,EXPLORER XLT 4X4 MEC.,"140,760","126,680","112,610"
CAMIONETAS,FORD,EXPLORER XLT ESPECIAL 4X4,EXPLORER XLT ESPECIAL 4X4,"191,510","172,360","153,210"
CAMIONETAS,FORD,F-150,F-150,"141,960","127,760","113,570"
CAMIONETAS,FORD,F-150 4X4 3.5L CABINA LARIAT,F-150 4X4 3.5L CABINA LARIAT,"208,780","187,900","167,020"
CAMIONETAS,FORD,F-150 4X4 3.5L CABINA LARIAT FHEV,F-150 4X4 3.5L CABINA LARIAT FHEV,"241,790","217,610","193,430"
CAMIONETAS,FORD,F-150 4X4 3.5L CABINA XLT,F-150 4X4 3.5L CABINA XLT,"164,660","148,190","131,730"
CAMIONETAS,FORD,F-150 4X4 LARIAT AT,F-150 4X4 LARIAT AT,"168,270","151,440","134,620"
CAMIONETAS,FORD,F-150 LARIAT 4X4 5.0,F-150 LARIAT 4X4 5.0,"116,030","104,430","92,820"
CAMIONETAS,FORD,F-150 LARIAT 4X4 CC,F-150 LARIAT 4X4 CC,"184,900","166,410","147,920"
CAMIONETAS,FORD,F-150 LARIAT 4X4 FHEV,F-150 LARIAT 4X4 FHEV,"218,800","196,920","175,040"
CAMIONETAS,FORD,F-150 LARIAT 5.4,F-150 LARIAT 5.4,"163,390","147,050","130,710"
CAMIONETAS,FORD,F-150 LARIAT CD 4X4 5.4 AUT.,F-150 LARIAT CD 4X4 5.4 AUT.,"168,620","151,760","134,900"
CAMIONETAS,FORD,F-150 RAPTOR,F-150 RAPTOR,"250,480","225,430","200,380"
CAMIONETAS,FORD,F-150 RAPTOR (SUPER CAB),F-150 RAPTOR (SUPER CAB),"261,900","235,710","209,520"
CAMIONETAS,FORD,F-150 RAPTOR 4X4 AT,F-150 RAPTOR 4X4 AT,"261,900","235,710","209,520"
CAMIONETAS,FORD,F-150 RAPTOR SVT,F-150 RAPTOR SVT,"255,360","229,820","204,290"
CAMIONETAS,FORD,F-150 RAPTOR SVT 4WD 6.2,F-150 RAPTOR SVT 4WD 6.2,"261,900","235,710","209,520"
CAMIONETAS,FORD,F-150 S/C XLT 4.6,F-150 S/C XLT 4.6,"103,210","92,890","82,570"
CAMIONETAS,FORD,F-150 XL CD AUT.,F-150 XL CD AUT.,"96,890","87,200","77,510"
CAMIONETAS,FORD,F-150 XL CD MEC.,F-150 XL CD MEC.,"73,970","66,570","59,180"
CAMIONETAS,FORD,F-150 XL CM AUT. 4P,F-150 XL CM AUT. 4P,"96,890","87,200","77,510"
CAMIONETAS,FORD,F-150 XL CM MEC. 3P,F-150 XL CM MEC. 3P,"82,800","74,520","66,240"
CAMIONETAS,FORD,F-150 XL CM MEC. 4P,F-150 XL CM MEC. 4P,"90,350","81,320","72,280"
CAMIONETAS,FORD,F-150 XL CS MEC.,F-150 XL CS MEC.,"68,740","61,870","54,990"
CAMIONETAS,FORD,F-150 XLT,F-150 XLT,"157,930","142,140","126,340"
CAMIONETAS,FORD,F-150 XLT 2020,F-150 XLT 2020,"157,930","142,140","126,340"
CAMIONETAS,FORD,F-150 XLT 4X4 (CREW CAB),F-150 XLT 4X4 (CREW CAB),"158,130","142,320","126,500"
CAMIONETAS,FORD,F-150 XLT 4X4 3.3L,F-150 XLT 4X4 3.3L,"130,980","117,880","104,780"
CAMIONETAS,FORD,F-150 XLT 4X4 AT (CREW CAB),F-150 XLT 4X4 AT (CREW CAB),"144,070","129,660","115,260"
CAMIONETAS,FORD,F-150 XLT AT 4X4,F-150 XLT AT 4X4,"152,210","136,990","121,770"
CAMIONETAS,FORD,F-150 XLT CAB. LARG. AUT. 4X4 5.4,F-150 XLT CAB. LARG. AUT. 4X4 5.4,"144,040","129,640","115,230"
CAMIONETAS,FORD,F-150 XLT CD 4X2 4.6 AUT.,F-150 XLT CD 4X2 4.6 AUT.,"127,670","114,900","102,140"
CAMIONETAS,FORD,F-150 XLT CD 4X4 5.4,F-150 XLT CD 4X4 5.4,"143,730","129,360","114,980"
CAMIONETAS,FORD,F-150 XLT R/C 4.6,F-150 XLT R/C 4.6,"108,030","97,230","86,420"
CAMIONETAS,FORD,F-150 XLT REG. CAB. 4X2 4.6 AUT,F-150 XLT REG. CAB. 4X2 4.6 AUT,"108,030","97,230","86,420"
CAMIONETAS,FORD,F-350 XL,F-350 XL,"189,910","170,920","151,930"
CAMIONETAS,FORD,MAVERICK HIBRIDA,MAVERICK HIBRIDA,"131,310","118,180","105,050"
CAMIONETAS,FORD,MAVERICK LARIAT,MAVERICK LARIAT,"117,750","105,980","94,200"
CAMIONETAS,FORD,MAVERICK LARIAT 2.0 4X4,MAVERICK LARIAT 2.0 4X4,"117,880","106,090","94,300"
CAMIONETAS,FORD,MAVERICK LARIAT 2.5L FHEV,MAVERICK LARIAT 2.5L FHEV,"111,110","100,000","88,890"
CAMIONETAS,FORD,MAVERICK XLT,MAVERICK XLT,"109,340","98,410","87,470"
CAMIONETAS,FORD,MAVERICK XLT 2.0L AT 4X2,MAVERICK XLT 2.0L AT 4X2,"90,940","81,850","72,750"
CAMIONETAS,FORD,RANGER,RANGER,"80,590","72,530","64,470"
CAMIONETAS,FORD,,RANGER 4X4 3.0L AT LTD,"165,000","148,500","132,000"
CAMIONETAS,FORD,RANGER 4X4 XL MT,RANGER 4X4 XL MT,"87,940","79,150","70,350"
CAMIONETAS,FORD,RANGER CC XLT 3.2L DSL 4X4 MT,RANGER CC XLT 3.2L DSL 4X4 MT,"96,300","86,670","77,040"
CAMIONETAS,FORD,RANGER CS XL 4X2 2.8,RANGER CS XL 4X2 2.8,"58,930","53,040","47,140"
CAMIONETAS,FORD,RANGER LIMITED 4X4 AT,RANGER LIMITED 4X4 AT,"89,290","80,360","71,430"
CAMIONETAS,FORD,RANGER LIMITED AT,RANGER LIMITED AT,"128,190","115,370","102,550"
CAMIONETAS,FORD,RANGER LIMITED DC 4X4 3.2 AT,RANGER LIMITED DC 4X4 3.2 AT,"89,450","80,510","71,560"
CAMIONETAS,FORD,RANGER LTD,RANGER LTD,"124,410","111,970","99,530"
CAMIONETAS,FORD,RANGER LTD 4X4,RANGER LTD 4X4,"112,670","101,400","90,140"
CAMIONETAS,FORD,RANGER LTD 4X4 DIESEL AT,RANGER LTD 4X4 DIESEL AT,"85,790","77,210","68,630"
CAMIONETAS,FORD,RANGER PLUS CD 3.0 4X4 TDI,RANGER PLUS CD 3.0 4X4 TDI,"114,260","102,830","91,410"
CAMIONETAS,FORD,RANGER RAPTOR,RANGER RAPTOR,"100,190","90,170","80,150"
CAMIONETAS,FORD,RANGER RAPTOR 3.0L 4X4 AT DIESEL,RANGER RAPTOR 3.0L 4X4 AT DIESEL,"218,550","196,700","174,840"
CAMIONETAS,FORD,RANGER RAPTOR 4X4 CABINA DOBLE,RANGER RAPTOR 4X4 CABINA DOBLE,"225,620","203,060","180,500"
CAMIONETAS,FORD,RANGER RC 4X4 4.0 C.C.,RANGER RC 4X4 4.0 C.C.,"81,170","73,050","64,940"
CAMIONETAS,FORD,RANGER SPLASH,RANGER SPLASH,"78,240","70,420","62,590"
CAMIONETAS,FORD,RANGER SPLASH CS,RANGER SPLASH CS,"98,190","88,370","78,550"
CAMIONETAS,FORD,RANGER SPLASH R/C,RANGER SPLASH R/C,"90,690","81,620","72,550"
CAMIONETAS,FORD,RANGER XL,RANGER XL,"70,240","63,220","56,190"
CAMIONETAS,FORD,RANGER XL 2.0 4X2 MT,RANGER XL 2.0 4X2 MT,"97,670","87,900","78,140"
CAMIONETAS,FORD,RANGER XL 2.0 4X4 MT,RANGER XL 2.0 4X4 MT,"134,580","121,120","107,660"
CAMIONETAS,FORD,RANGER XL 4X2,RANGER XL 4X2,"83,830","75,450","67,060"
CAMIONETAS,FORD,RANGER XL 4X2 2.2L MT,RANGER XL 4X2 2.2L MT,"75,110","67,600","60,090"
CAMIONETAS,FORD,RANGER XL 4X2 MT,RANGER XL 4X2 MT,"83,830","75,450","67,060"
CAMIONETAS,FORD,RANGER XL 4X4,RANGER XL 4X4,"104,280","93,850","83,420"
CAMIONETAS,FORD,RANGER XL 4X4 2.2L,RANGER XL 4X4 2.2L,"93,610","84,250","74,890"
CAMIONETAS,FORD,RANGER XL 4X4 2.2L MT,RANGER XL 4X4 2.2L MT,"72,430","65,190","57,940"
CAMIONETAS,FORD,RANGER XL 4X4 DIESEL 3.2L,RANGER XL 4X4 DIESEL 3.2L,"120,170","108,150","96,140"
CAMIONETAS,FORD,RANGER XL C/S 4X4,RANGER XL C/S 4X4,"95,480","85,930","76,380"
CAMIONETAS,FORD,RANGER XL CD 2.5 C.C.,RANGER XL CD 2.5 C.C.,"68,720","61,850","54,980"
CAMIONETAS,FORD,RANGER XL CD 4X2 2.3,RANGER XL CD 4X2 2.3,"69,410","62,470","55,530"
CAMIONETAS,FORD,RANGER XL CD 4X2 2.8 TDIES.,RANGER XL CD 4X2 2.8 TDIES.,"67,130","60,420","53,700"
CAMIONETAS,FORD,RANGER XL CD 4X2 3.0,RANGER XL CD 4X2 3.0,"86,080","77,470","68,860"
